17.983;59.354;20;20;20;815;815;815;12
17.983;59.369;15.6;15;16;223;223;223;6
17.983;59.370;17.6;17;18;364;364;364;6
17.983;59.383;29.4;27;32;588;349;1544;10
17.983;59.419;38.2;37;40;626.6;623;629;5.66037735849057
17.984;59.298;23;23;23;444;444;444;6
17.984;59.307;21;21;21;308;308;308;15
17.984;59.321;29.8;27;33;581.6;340;821;10.3448275862069
17.984;59.334;17.4;17;18;237;228;273;42.8571428571429
17.984;59.336;23;23;23;676;676;676;10
17.984;59.368;16.8;16;17;220;220;220;12
17.984;59.383;28.8;26;31;749.4;311;1407;13.6363636363636
17.984;59.399;31.6;28;39;200.6;160;363;8.10810810810811
17.984;59.408;33;32;35;1193.6;762;1448;20
17.985;59.294;28;28;28;583;583;583;15
17.985;59.298;24;24;24;506;506;506;6.66666666666667
17.985;59.307;20;20;20;261;261;261;15
17.985;59.334;17.4;17;18;228;219;264;42.8571428571429
17.985;59.367;15.6;15;16;249;249;249;6
17.985;59.368;15.6;15;16;248;248;248;6
17.985;59.369;19.8;19;20;490;490;490;12
17.985;59.399;36.6;34;39;257.8;145;597;6.66666666666667
17.986;59.264;35.8;34;37;719;631;1071;3.33333333333333
17.986;59.304;21;21;21;277;277;277;15
17.986;59.322;29.4;27;31;545.4;266;698;10
17.986;59.347;17.6;16;20;849.8;633;1175;11.1111111111111
17.986;59.348;15.8;15;16;266;266;266;12
17.986;59.399;39.8;36;41;507.4;328;957;6.66666666666667
17.987;59.275;32.8;31;38;532.2;406;631;8.10810810810811
17.987;59.308;19.2;19;20;325;325;325;5.45454545454546
17.987;59.315;34;27;41;931.8;218;1411;6
17.987;59.347;18.4;17;20;847.8;653;1140;23.0769230769231
17.987;59.350;11.8;11;12;63;63;63;12
17.987;59.358;23.8;21;26;521.4;260;863;60
17.987;59.360;21.6;21;24;804.6;299;1026;37.5
17.987;59.367;17.6;17;18;342;342;342;6
17.987;59.383;27.6;25;30;716.2;355;1258;13.6363636363636
17.988;59.294;29.8;27;34;633.2;194;926;60
17.988;59.295;26;26;26;767;767;767;15
17.988;59.307;18.2;18;19;254;254;254;5.45454545454546
17.988;59.314;33;32;37;322.2;86;1267;10
17.988;59.320;28.6;25;31;441;86;644;10
17.988;59.336;24.4;24;25;769;769;769;30
17.988;59.337;24;24;24;785;785;785;10
17.988;59.357;25.4;21;34;467.8;118;922;20
17.988;59.360;19;19;19;747;747;747;6.66666666666667
17.988;59.361;21.8;21;25;778.2;651;810;15
17.988;59.366;19.8;19;20;488;488;488;12
17.988;59.367;18.8;18;19;424;424;424;12
17.988;59.381;26.6667;25;30;708.5;341;1076;16.3636363636364
17.989;59.272;34.6;32;40;640.8;346;1083;10
17.989;59.290;32.2;30;35;703;346;1296;15
17.989;59.304;19.2;19;20;252;252;252;5.45454545454546
17.989;59.307;20;20;20;228;228;228;15
17.989;59.319;29.2;28;31;211;211;211;15.7894736842105
17.989;59.321;30.2;29;32;255.2;252;256;15.7894736842105
17.989;59.339;30.4;30;32;1018.2;167;1231;13.6363636363636
17.989;59.357;24.2;21;26;463.8;61;865;42.8571428571429
17.989;59.361;18;18;18;677;677;677;6.66666666666667
17.989;59.366;18.8;18;19;505;505;505;6.66666666666667
17.989;59.367;19.8;19;20;514;514;514;12
17.990;59.282;32.2;28;38;250.8;221;370;10
17.990;59.291;32;31;35;724.2;247;1199;30
17.990;59.335;22.4;22;23;609;609;609;30
17.990;59.339;30;29;33;944.6;115;1152;27.2727272727273
17.990;59.356;23.8;22;29;671;177;991;25
17.990;59.366;19.8;19;20;592;592;592;6.66666666666667
17.990;59.367;20.8;20;21;585;585;585;6.66666666666667
17.991;59.302;28;26;31;446.5;146;712;27.6923076923077
17.991;59.314;33;27;37;1062.6;259;1848;8.10810810810811
17.991;59.322;25.8;24;27;238;21;349;10
17.991;59.323;31.8;30;33;473.2;414;488;18.75
17.991;59.337;26.4;24;35;664.6;95;807;42.8571428571429
17.991;59.365;23;20;32;576;218;801;12
17.991;59.430;45;44;47;633;633;633;11.5384615384615
17.992;59.274;28.2;28;29;1178.8;278;1404;10
17.992;59.350;18.8;18;19;679.4;452;831;23.0769230769231
17.992;59.356;26.2;21;35;502.6;229;823;20
17.992;59.357;24;24;24;955;955;955;12
17.992;59.361;17;17;17;527;527;527;12
17.992;59.366;22.6;22;25;640.6;515;672;12.5
17.993;59.300;22;22;22;419;419;419;15
17.993;59.303;27;25;29;918.2;806;993;10
17.993;59.305;22;22;22;365;365;365;15
17.993;59.315;35.6;30;39;1396.2;524;1729;10
17.993;59.320;30.2;29;31;573;395;658;10
17.993;59.350;15.6;15;16;574;498;688;23.0769230769231
17.993;59.365;19;19;19;692;692;692;12
17.993;59.366;21.2;20;26;934.8;832;1346;8.57142857142857
17.993;59.382;25.6;23;29;483.6;271;1334;10
17.994;59.305;22;22;22;396;396;396;15
17.994;59.310;24.2;24;25;691;691;691;5.45454545454546
17.994;59.321;29.6;29;32;479.2;409;525;11.5384615384615
17.994;59.354;21.6;21;22;800.6;791;815;11.1111111111111
17.994;59.365;24.2;19;36;619;179;1220;20
17.994;59.382;27.8;23;32;173;138;199;7.14285714285714
17.994;59.383;28;24;30;462;212;1328;10
17.995;59.284;30.2;25;40;218.8;173;344;6.12244897959184
17.995;59.306;23;23;23;466;466;466;15
17.995;59.349;15;15;15;569;565;575;10
17.995;59.350;15.6;15;16;591.4;586;595;23.0769230769231
17.995;59.364;19.8;19;23;638.2;427;691;12.5
17.995;59.433;43.5;42;46;356.5;278;435;24
17.996;59.300;21;21;21;318;318;318;15
17.996;59.305;23.4;21;32;668.4;478;1430;6.66666666666667
17.996;59.365;24.6;20;36;646.4;158;1137;20
17.996;59.430;42;41;44;473;473;473;11.5384615384615
17.996;59.432;40;39;42;232;232;232;11.5384615384615
17.997;59.301;21;21;21;349;349;349;15
17.997;59.304;28.8;28;30;866.6;785;989;30
17.997;59.306;22;22;22;386;386;386;15
17.997;59.307;22;22;22;372;372;372;15
17.997;59.348;12.6;12;13;411.6;408;417;23.0769230769231
17.997;59.351;15.6;15;16;602.4;597;606;23.0769230769231
17.997;59.354;20;18;23;636.4;213;912;42.8571428571429
17.997;59.364;19.2;18;24;766.4;659;1196;8.57142857142857
17.997;59.369;23.5;22;27;917.333333333333;359;1253;15
17.997;59.430;39;38;41;172;172;172;11.5384615384615
17.997;59.433;41;40;43;262;262;262;11.5384615384615
17.998;59.294;26;26;26;744;744;744;15
17.998;59.305;23;23;23;426;426;426;15
17.998;59.317;31.4;28;36;678;404;864;7.5
17.998;59.331;17.8;17;21;384.2;297;406;13.0434782608696
17.998;59.336;19.8;19;23;560;508;573;13.0434782608696
17.998;59.357;15;15;15;320;320;320;6
17.998;59.358;14;14;14;237;237;237;6
17.998;59.369;23.5;22;27;918.333333333333;354;1248;15
17.998;59.372;24.6;21;32;729;182;964;20
17.998;59.431;38;37;40;92;92;92;11.5384615384615
17.999;59.300;21;21;21;354;354;354;15
17.999;59.301;23;23;23;522;522;522;15
17.999;59.302;25;25;25;665;665;665;15
17.999;59.303;27.2;25;33;556;110;906;20
17.999;59.304;26;26;26;642;642;642;15
17.999;59.305;22;22;22;353;353;353;15
17.999;59.307;19;19;19;146;146;146;15
17.999;59.331;19.1667;17;28;400;290;458;21.1764705882353
17.999;59.332;16.4;16;17;364;355;400;42.8571428571429
17.999;59.336;19.4;19;20;564;564;564;30
17.999;59.337;24.8;23;30;1037.6;550;1316;30
17.999;59.348;11;11;11;276.6;273;282;10
17.999;59.358;16;16;16;328;328;328;12
18.000;59.278;20.4;20;22;582.8;46;717;10
18.000;59.302;23.2;22;25;659.2;600;748;10
18.000;59.314;30;28;33;577;573;578;8.10810810810811
18.000;59.315;28.4;25;33;427;153;613;7.5
18.000;59.316;28.2;25;32;400.6;176;552;8.10810810810811
18.000;59.331;22;20;28;547.8;235;626;37.5
18.000;59.332;16.4;16;17;295;286;331;42.8571428571429
18.000;59.334;15.4;15;16;210;201;246;42.8571428571429
18.000;59.335;17.4;17;18;436;427;472;42.8571428571429
18.000;59.336;18.4;18;19;459;459;459;30
18.000;59.348;10;10;10;205.4;200;209;10
18.000;59.349;11;10;12;248.6;245;254;23.0769230769231
18.000;59.351;14;14;14;578;574;584;10
18.001;59.298;20;20;20;376;376;376;6
18.001;59.299;22;22;22;519;519;519;6
18.001;59.301;23;23;23;457;457;457;15
18.001;59.305;21;21;21;220;220;220;15
18.001;59.306;19;19;19;98;98;98;15
18.001;59.335;17.4;17;18;371;362;407;42.8571428571429
18.001;59.345;14.6;14;15;407.4;403;414;23.0769230769231
18.001;59.351;13.6;13;14;489.6;486;495;23.0769230769231
18.001;59.356;18;18;18;446;446;446;12
18.001;59.363;18.8;18;22;664;562;1072;12.5
18.001;59.364;21.4;18;31;662.8;403;1033;11.5384615384615
18.001;59.370;18;18;18;679;679;679;10
18.001;59.371;18;18;18;712;712;712;10
18.002;59.276;19;19;19;704;704;704;7.31707317073171
18.002;59.292;30.8;29;33;597.4;238;1134;42.8571428571429
18.002;59.298;23;23;23;487;487;487;15
18.002;59.299;21;21;21;677;677;677;6
18.002;59.301;26.6;24;32;536;187;741;20
18.002;59.305;21;21;21;236;236;236;15
18.002;59.329;18.6;18;21;371;90;496;20
18.002;59.330;17.4;17;18;402;393;438;42.8571428571429
18.002;59.331;18.1667;16;27;319.666666666667;198;380;21.1764705882353
18.002;59.335;15.8;15;19;221;169;234;13.6363636363636
18.002;59.354;22.8571;20;30;703.571428571429;163;1039;13.125
18.002;59.358;16;16;16;361;361;361;12
18.002;59.364;19;19;19;799;799;799;10
18.002;59.366;20.5714;18;25;505.571428571429;251;726;28
18.002;59.383;17;17;17;390;390;390;10
18.002;59.432;47.2;43;51;547.6;481;592;6.97674418604651
18.003;59.298;24;24;24;754;754;754;15
18.003;59.300;23.5;23;24;617.5;614;621;36
18.003;59.302;26;25;27;761;695;827;30
18.003;59.306;22;19;26;719.6;252;1421;7.14285714285714
18.003;59.307;22;22;22;394;394;394;15
18.003;59.330;16.4;16;17;361;352;397;42.8571428571429
18.003;59.331;15.4;15;16;282;273;318;42.8571428571429
18.003;59.347;12.6;12;13;190;184;194;23.0769230769231
18.003;59.351;12;12;12;430.6;427;436;10
18.003;59.353;20.1667;18;28;646.333333333333;197;869;24
18.003;59.364;21.4;19;23;1008.4;733;1192;6.52173913043478
18.003;59.365;18;18;18;679;679;679;10
18.003;59.370;17;17;17;613;613;613;10
18.003;59.429;47.8;41;51;437;339;487;10.7142857142857
18.004;59.279;16;16;16;450;450;450;15.7894736842105
18.004;59.299;23;23;23;676;676;676;15
18.004;59.300;21.5;21;22;587.5;561;614;12
18.004;59.323;30;28;33;983.8;705;1279;10.3448275862069
18.004;59.325;26;25;27;489;489;489;25
18.004;59.329;19;19;19;501.8;177;583;13.0434782608696
18.004;59.331;15.4;15;16;282;273;318;42.8571428571429
18.004;59.338;19;18;21;633.6;186;939;21.4285714285714
18.004;59.347;11.6;11;12;135;129;139;23.0769230769231
18.004;59.352;19.2;17;28;636.4;228;743;13.0434782608696
18.004;59.353;20.6;19;23;649.8;238;917;30
18.004;59.354;21.2;20;23;584.6;282;776;30
18.004;59.359;17.8;16;25;393.6;168;450;7.5
18.004;59.363;20;20;20;807;807;807;10
18.004;59.366;17;17;17;638;638;638;10
18.004;59.383;22.6;16;36;421.6;349;547;5.66037735849057
18.004;59.432;43;42;45;470;470;470;11.5384615384615
18.005;59.261;32;29;34;500.4;84;778;7.14285714285714
18.005;59.279;16;16;16;424;424;424;7.31707317073171
18.005;59.280;16;16;16;468;468;468;15.7894736842105
18.005;59.296;25.4;23;29;514.6;343;629;7.89473684210526
18.005;59.299;23;23;23;617;617;617;15
18.005;59.306;23.6;21;26;599.4;402;857;11.5384615384615
18.005;59.310;25.6;25;26;1129.4;785;1359;11.5384615384615
18.005;59.322;29;27;32;951.2;672;1247;10.3448275862069
18.005;59.324;25;23;28;604.2;325;900;10.3448275862069
18.005;59.331;19.1667;17;28;349.5;212;413;21.1764705882353
18.005;59.338;18.2;17;20;588;145;887;23.0769230769231
18.005;59.339;16.6;16;18;545;15;836;20
18.005;59.347;11;11;11;123;117;127;10
18.005;59.352;20.2;19;22;629.6;216;895;30
18.005;59.356;22;22;22;787;787;787;12
18.005;59.358;19;19;19;586;586;586;12
18.005;59.363;23.2;20;26;1043;725;1430;6.52173913043478
18.005;59.365;22.2;16;31;632.4;258;1211;8.33333333333333
18.005;59.382;23.6;17;37;471.6;399;597;5.66037735849057
18.005;59.383;19;19;19;572;572;572;10
18.006;59.263;32.6;29;35;603;180;885;7.14285714285714
18.006;59.296;27.4;25;31;629.2;457;744;9.375
18.006;59.305;22;22;22;475;475;475;15
18.006;59.324;24;22;27;560.8;282;856;10.3448275862069
18.006;59.329;23;21;29;624.8;300;706;37.5
18.006;59.330;18.4;18;19;469;469;469;30
18.006;59.331;17.4;17;18;393;384;429;42.8571428571429
18.006;59.338;21.3333;18;26;536.833333333333;118;906;51.4285714285714
18.006;59.339;20.8333;17;26;494.333333333333;89;831;25.7142857142857
18.006;59.340;19;17;27;656.2;157;781;30
18.006;59.352;20.8;20;21;1114.4;1109;1118;23.0769230769231
18.007;59.295;27;27;27;784;784;784;15
18.007;59.301;20;20;20;371;371;371;15
18.007;59.302;20;20;20;379;379;379;15
18.007;59.312;25.1667;24;31;926.5;297;1056;21.1764705882353
18.007;59.318;31;28;33;551.4;390;593;10
18.007;59.325;23;22;24;267;267;267;25
18.007;59.340;17;16;19;531.2;162;752;14.2857142857143
18.007;59.352;22;22;22;862.4;857;866;25
18.007;59.362;17;17;17;575;575;575;10
18.008;59.280;16;16;16;438;438;438;7.31707317073171
18.008;59.300;19;19;19;349;349;349;15
18.008;59.301;20;20;20;370;370;370;15
18.008;59.303;21.8;19;26;617.6;490;809;10
18.008;59.304;22;22;22;535;535;535;15
18.008;59.325;24;23;25;341;341;341;25
18.008;59.329;21.3333;20;23;538.666666666667;121;790;45
18.008;59.330;21;20;23;588;152;806;45
18.008;59.340;15.4;14;19;432.8;15;649;14.2857142857143
18.008;59.362;20.2;17;23;733.6;518;967;6.52173913043478
18.009;59.258;37.6;35;42;684.6;525;791;13.6363636363636
18.009;59.259;31.8;31;32;371.8;119;435;12.5
18.009;59.260;34.8;32;39;281.8;88;403;18.75
18.009;59.280;15;15;15;362;362;362;7.31707317073171
18.009;59.301;18;18;18;211;211;211;15
18.009;59.302;17;17;17;221;221;221;6
18.009;59.315;25;25;25;1126.4;1124;1130;30
18.009;59.330;21;20;23;578.333333333333;183;776;45
18.009;59.338;17.6;16;24;603.2;252;691;30
18.009;59.360;24.4;22;29;905.6;471;1507;11.5384615384615
18.009;59.362;21.8;21;23;1063.2;1032;1110;20
18.010;59.259;29;29;29;367;367;367;6.66666666666667
18.010;59.260;31;31;31;306.4;128;351;12.5
18.010;59.280;15;15;15;366;366;366;7.31707317073171
18.010;59.281;17;17;17;477;477;477;7.31707317073171
18.010;59.297;26;26;26;896;896;896;15
18.010;59.300;18;18;18;246;246;246;15
18.010;59.316;25.4;24;31;940.4;298;1104;42.8571428571429
18.010;59.327;24.4;23;25;795.6;275;1281;18.75
18.010;59.328;23.4;23;24;779.6;294;1080;21.4285714285714
18.010;59.359;24.8;24;28;1063.2;932;1588;16.6666666666667
18.010;59.360;24;23;28;914.8;794;945;12.5
18.010;59.362;21.8;21;23;1081.2;1050;1128;20
18.010;59.376;26;22;38;733.6;472;880;8.10810810810811
18.011;59.282;18;18;18;648;648;648;7.31707317073171
18.011;59.283;23.8333;22;29;706.333333333333;173;973;24
18.011;59.317;26.8;24;31;950.8;586;1198;20
18.011;59.327;23.4;23;24;319;319;319;25
18.011;59.328;23.4;22;24;626.8;255;1085;30
18.011;59.359;25;24;29;1131.6;1009;1622;12.5
18.011;59.374;22.6667;21;26;849;225;1161;15.6521739130435
18.011;59.378;33.8;24;41;703;482;1065;11.1111111111111
18.012;59.281;19;19;19;720;720;720;7.31707317073171
18.012;59.303;17;17;17;207;207;207;6
18.012;59.304;18;18;18;234;234;234;6
18.012;59.309;18;18;18;667.4;665;671;30
18.012;59.316;24.4;22;30;730.6;382;965;100
18.012;59.327;22.4;22;23;276;276;276;25
18.012;59.375;23.2;22;25;815.6;176;1242;20
18.012;59.378;24;24;24;1018;1018;1018;10
18.013;59.282;19;19;19;699;699;699;7.31707317073171
18.013;59.301;16.2;15;21;370.4;180;1132;7.5
18.013;59.303;19.4;18;25;461.4;252;1299;7.5
18.013;59.308;19;19;19;807.4;805;811;30
18.013;59.326;21.2;19;24;465;39;1120;17.6470588235294
18.013;59.328;22.4;22;23;289;289;289;25
18.013;59.334;15.8;15;16;319;310;355;42.8571428571429
18.013;59.336;11;11;11;341;341;341;23.0769230769231
18.013;59.361;24.8;21;30;1130.6;599;1443;8.33333333333333
18.013;59.375;24.2;23;26;842.6;203;1269;20
18.013;59.376;27.8;27;29;746;326;1376;10
18.014;59.285;26;26;26;1391;1391;1391;16.6666666666667
18.014;59.303;20.4;20;21;803.8;319;1127;42.8571428571429
18.014;59.308;18;18;18;666.4;664;670;30
18.014;59.316;23.2;20;28;661.8;396;841;13.0434782608696
18.014;59.317;23;23;23;997.6;994;1000;30
18.014;59.332;13.8;13;14;231;222;267;50
18.014;59.336;10.6;10;11;293;293;293;10
18.014;59.338;7.6;7;8;105;105;105;10
18.014;59.340;13;13;13;468;468;468;23.0769230769231
18.014;59.361;24.8;21;30;1124.4;566;1477;8.33333333333333
18.015;59.332;13;13;13;113;113;113;10
18.015;59.333;15.6;15;16;426.2;245;698;75
18.015;59.336;9.6;10;9;211;211;211;10
18.015;59.338;8;8;8;66;66;66;25
18.015;59.361;24.8;19;33;721.4;384;890;8.33333333333333
18.015;59.368;26;16;35;524.8;217;893;6.52173913043478
18.015;59.371;25.6;19;34;566.8;312;840;37.5
18.016;59.259;32.8;32;36;447;436;491;12.5
18.016;59.263;30.4;30;32;177;166;221;12.5
18.016;59.283;26;26;26;1367;1367;1367;16.6666666666667
18.016;59.286;27;27;27;1469;1469;1469;13.0434782608696
18.016;59.302;18.2;17;19;695.2;283;970;14.2857142857143
18.016;59.332;13;13;13;100;100;100;10
18.016;59.334;14.8;13;16;407.6;76;600;33.3333333333333
18.016;59.335;15.2;13;24;424.6;143;495;30
18.016;59.338;6.6;6;7;35;35;35;10
18.016;59.372;25.2857;21;32;599.857142857143;205;974;28
18.017;59.259;32.6;32;35;413.2;402;458;12.5
18.017;59.332;13.8;13;14;120;111;156;50
18.017;59.333;14.8;14;15;196;187;232;50
18.017;59.368;17;17;17;672;672;672;10
18.018;59.329;18.6667;17;21;700.5;274;1127;36
18.018;59.333;15.6;15;16;513.2;258;896;75
18.018;59.334;15.8;14;17;469.6;138;662;23.0769230769231
18.019;59.318;23.8333;20;26;824.666666666667;260;1298;16.3636363636364
18.019;59.330;19;17;25;961.2;378;1107;30
18.019;59.352;25.6;21;28;582;327;724;14.2857142857143
18.019;59.363;21;21;21;1024;1024;1024;10
18.020;59.266;36.8;36;37;879.4;879;881;9.375
18.020;59.327;23.6667;22;27;1146.33333333333;581;1429;25.7142857142857
18.020;59.362;26.1667;21;30;735;212;1103;10
18.021;59.332;15;12;20;492;210;633;36
18.021;59.351;23.8;21;26;444.6;238;790;20
18.022;59.263;34;34;34;707;707;707;7.14285714285714
18.022;59.317;22.4;22;24;955.4;437;1085;13.0434782608696
18.022;59.339;15.6667;14;21;798.333333333333;345;889;27.6923076923077
18.022;59.363;25;20;33;732.333333333333;226;932;24
18.023;59.268;40;38;43;917.4;730;1330;13.0434782608696
18.023;59.275;27;24;34;727.8;96;1124;27.2727272727273
18.023;59.303;15;15;15;659;659;659;15.7894736842105
18.023;59.311;12;12;12;3.4;1;7;30
18.023;59.317;25.2;23;32;908.4;390;1038;42.8571428571429
18.023;59.334;11.6;11;12;665;665;665;23.0769230769231
18.023;59.337;14.6;14;15;883;883;883;23.0769230769231
18.023;59.339;17.2;16;20;514;116;764;42.8571428571429
18.024;59.274;27;24;34;777.4;115;1194;27.2727272727273
18.024;59.310;13;13;13;123.8;122;125;10
18.024;59.311;13;13;13;50.6;47;53;30
18.024;59.312;15;15;15;229.4;227;233;30
18.024;59.318;20;19;21;611.2;195;843;13.0434782608696
18.024;59.331;14.4;12;16;566.6;551;577;20
18.024;59.334;12;10;15;504.6;462;533;20
18.024;59.337;12.6;12;13;692;692;692;23.0769230769231
18.024;59.338;18.2;17;21;664.2;72;996;42.8571428571429
18.025;59.330;13.6;13;14;615;615;615;23.0769230769231
18.025;59.331;12.6;12;13;547;547;547;23.0769230769231
18.025;59.334;9.6;10;9;513;513;513;23.0769230769231
18.026;59.253;39;36;51;914.8;230;1086;9.375
18.026;59.330;12.6;12;13;551;551;551;23.0769230769231
18.026;59.331;10.6;10;11;420;420;420;23.0769230769231
18.026;59.332;9.6;10;9;368;368;368;23.0769230769231
18.026;59.334;10.6;10;11;408;408;408;23.0769230769231
18.026;59.336;14;12;17;688.4;682;698;20
18.026;59.337;12.6;12;13;685;685;685;23.0769230769231
18.027;59.276;29.5;27;35;790.5;113;1418;30
18.027;59.303;15;15;15;612;612;612;15.7894736842105
18.027;59.311;17;17;17;464;461;466;10
18.027;59.312;15;15;15;342.4;340;346;10
18.027;59.317;18.8;18;22;509.6;232;579;13.0434782608696
18.027;59.318;20.8;18;28;430.2;32;650;60
18.027;59.330;12;10;15;428;410;440;20
18.027;59.334;9.6;10;9;323;323;323;23.0769230769231
18.027;59.335;9.6;10;9;351;351;351;23.0769230769231
18.027;59.336;14.4;12;16;627.4;617;643;20
18.027;59.337;13.6;13;14;725;725;725;23.0769230769231
18.027;59.342;15;12;27;428.2;353;447;27.2727272727273
18.027;59.343;15.6;13;26;443.8;143;519;27.2727272727273
18.027;59.350;25.4;22;31;515.8;167;1021;37.5
18.027;59.381;18;18;18;617;617;617;6
18.028;59.276;29.8;27;32;692.8;83;1432;20
18.028;59.289;28.4;27;30;271;271;271;7.14285714285714
18.028;59.303;19.6667;14;28;365.333333333333;183;535;30
18.028;59.307;23.5;22;27;525.833333333333;201;796;24
18.028;59.308;21;21;21;669.2;668;671;30
18.028;59.309;20;20;20;693.8;692;695;10
18.028;59.313;17;17;17;420.6;417;423;30
18.028;59.317;23;19;30;533.333333333333;122;739;-360
18.028;59.318;18.2;17;20;397.4;182;582;30
18.028;59.329;14;11;16;543;528;553;20
18.028;59.330;13.4;11;15;484.6;469;495;20
18.028;59.331;10.6;13;9;332.4;322;348;20
18.028;59.337;15.2;14;17;722;707;732;20
18.028;59.341;10;10;10;289;289;289;20
18.028;59.342;14.2;12;20;472.8;344;706;16.6666666666667
18.029;59.276;31;29;36;914;215;1563;24
18.029;59.279;37;34;40;766.4;728;793;15.7894736842105
18.029;59.280;36.8;34;39;751.2;716;777;15.7894736842105
18.029;59.289;30;30;30;1704.8;260;2066;8.10810810810811
18.029;59.317;16.6;16;19;408.2;49;498;13.6363636363636
18.029;59.330;11.6;10;14;415.4;405;431;20
18.029;59.331;10.6;10;11;365;365;365;23.0769230769231
18.029;59.334;8.6;8;9;239;239;239;23.0769230769231
18.029;59.342;11.6;10;14;433.2;326;594;12.5
18.030;59.304;19.8333;14;28;375.666666666667;153;574;30
18.030;59.317;18.6;16;27;360.8;76;432;37.5
18.030;59.318;14;14;14;411;411;411;10
18.030;59.329;13.4;11;15;513;498;523;20
18.030;59.330;9.6;10;9;326;326;326;23.0769230769231
18.030;59.337;12.6;12;13;584;584;584;23.0769230769231
18.030;59.340;8;8;8;97;97;97;20
18.030;59.344;14.8;13;19;548;278;746;16.6666666666667
18.030;59.381;24;24;24;1002;1002;1002;15
18.031;59.290;29.2;29;30;1639.6;262;1984;10
18.031;59.303;19;14;27;355.4;102;523;25
18.031;59.307;23;23;23;840.8;839;842;30
18.031;59.316;14;14;14;365;365;365;10
18.031;59.317;17.4;15;25;359.8;207;398;37.5
18.031;59.318;17.2;15;24;328;176;366;37.5
18.031;59.329;15.2;12;20;551.6;444;591;33.3333333333333
18.031;59.334;7.6;10;6;106;91;116;20
18.031;59.335;9.6;12;8;252.6;237;263;20
18.031;59.336;13;11;15;456.8;338;499;21.4285714285714
18.031;59.338;6;6;6;60;60;60;20
18.031;59.340;7;7;7;95;95;95;20
18.031;59.341;12.2;10;18;284.4;163;488;16.6666666666667
18.031;59.342;12.2;10;17;321.2;67;591;16.6666666666667
18.031;59.381;23;23;23;905;905;905;15
18.032;59.272;36.8;35;38;838.8;336;1487;18.75
18.032;59.280;32.4;31;34;421.2;348;558;10
18.032;59.299;10;10;10;223;223;223;7.14285714285714
18.032;59.307;23.6;23;26;603.8;124;917;30
18.032;59.315;14;14;14;224;224;224;10
18.032;59.318;17;15;23;322.2;95;379;37.5
18.032;59.319;14.4;14;16;317.2;66;380;13.6363636363636
18.032;59.334;7.6;10;6;138.6;123;149;20
18.032;59.336;11.2;10;13;415;400;425;20
18.032;59.339;8;8;8;175;175;175;20
18.032;59.340;9.8;11;9;300.4;266;352;12.5
18.032;59.341;10;10;10;305;305;305;20
18.032;59.342;10;10;10;319;319;319;20
18.032;59.343;14.6;12;25;406.2;171;465;27.2727272727273
18.032;59.378;24;24;24;975;975;975;15
18.033;59.252;44.2;42;47;848.4;484;1381;21.4285714285714
18.033;59.278;32.8;31;34;366.8;304;407;20
18.033;59.281;31;30;33;289.333333333333;143;495;12
18.033;59.290;28;27;29;1238.6;317;1853;20
18.033;59.299;13;13;13;421;421;421;13.0434782608696
18.033;59.306;21.2;19;26;671.4;137;1027;42.8571428571429
18.033;59.307;24.8;23;26;668.6;181;994;37.5
18.033;59.317;12;12;12;212;212;212;10
18.033;59.318;17;15;23;301.2;50;364;37.5
18.033;59.319;15.4;15;17;407.8;123;479;13.6363636363636
18.033;59.334;9.6;12;8;234;219;244;20
18.033;59.336;9.6;10;9;383;383;383;23.0769230769231
18.033;59.339;9;9;9;284;284;284;20
18.033;59.342;15;12;25;394.4;146;459;50
18.033;59.343;13.4;12;17;370.8;42;482;18.75
18.033;59.344;14.4;14;16;623.2;597;728;27.2727272727273
18.033;59.382;18;18;18;380;380;380;15
18.034;59.263;32;31;36;656.4;614;667;18.75
18.034;59.298;13;13;13;444;444;444;13.0434782608696
18.034;59.306;23.8;21;26;962.2;308;1226;33.3333333333333
18.034;59.316;11;11;11;153;153;153;10
18.034;59.318;13;12;17;221.6;136;243;13.6363636363636
18.034;59.319;15.4;15;17;425.8;145;496;13.6363636363636
18.034;59.329;13.8;13;15;598.6;321;668;30
18.034;59.336;9.6;10;9;379;379;379;23.0769230769231
18.034;59.339;9;9;9;272;272;272;20
18.034;59.340;10.4;10;11;317.2;268;350;33.3333333333333
18.034;59.342;14.2;11;25;387.6;175;448;37.5
18.035;59.253;40.4;37;54;987.8;455;1121;9.375
18.035;59.264;33.8;33;37;718;702;722;18.75
18.035;59.267;34.8;34;38;787.8;787;788;18.75
18.035;59.282;32;31;34;381.333333333333;235;587;12
18.035;59.287;29.4;28;31;219;219;219;7.14285714285714
18.035;59.298;14;14;14;498;498;498;13.0434782608696
18.035;59.306;24.4;22;28;1051;361;1279;27.2727272727273
18.035;59.315;14.4;14;15;197;197;197;30
18.035;59.317;11.4;11;12;92;92;92;30
18.035;59.318;13.8;13;17;280.8;204;300;13.6363636363636
18.035;59.319;17.4;15;25;358.6;257;384;37.5
18.035;59.328;13.6;13;14;799;799;799;23.0769230769231
18.035;59.334;10.6;13;9;335.6;320;346;20
18.035;59.336;12.4;11;14;412.6;147;492;21.4285714285714
18.035;59.339;11;11;11;333.4;295;391;60
18.035;59.341;11;11;11;345.2;292;425;60
18.035;59.342;13;11;17;398.6;179;544;18.75
18.035;59.345;12.8;12;16;578.4;525;792;13.6363636363636
18.035;59.379;20;20;20;712;712;712;6
